Customer ID,Age,Gender,Annual Income,Spending Score
1150,48,Female,98016,35
1151,58,Male,154233,32
1152,32,Female,110999,32
1153,51,Female,34274,3
1154,86,Male,115225,51
1155,60,Female,183866,34
1156,62,Female,24007,7
1157,90,Female,153258,81
1158,45,Female,48151,54
1159,29,Female,186921,16
1160,51,Male,188471,4
1161,71,Male,144391,38
1162,70,Female,125291,46
1163,89,Male,59951,13
1164,77,Male,197572,6
1165,56,Female,158605,6
1166,78,Male,82824,22
1167,88,Female,78240,18
1168,64,Male,49367,56
1169,41,Female,86738,71
1170,28,Female,20532,20
1171,19,Male,113294,97
1172,50,Female,173091,59
1173,22,Female,91559,49
1174,26,Male,57946,80
1175,63,Female,142120,28
1176,77,Female,155931,47
1177,60,Male,137514,99
1178,65,Male,118898,97
1179,79,Female,62097,55
1180,40,Male,40503,7
1181,47,Male,127556,87
1182,45,Male,90774,59
1183,21,Male,124870,19
1184,55,Male,193741,56
1185,56,Female,73071,89
1186,39,Male,56156,44
1187,50,Male,49112,74
1188,36,Female,130987,4
1189,87,Female,182091,14
1190,70,Male,51841,94
1191,38,Male,93172,96
1192,85,Male,50325,56
1193,85,Female,101047,65
1194,55,Male,183905,47
1195,75,Female,142861,45
1196,45,Female,20820,8
1197,52,Male,44444,4
1198,32,Male,114698,87
1199,65,Male,163879,78
1200,63,Female,120803,9
1201,22,Male,186838,6
1202,65,Female,40388,52
1203,62,Female,97287,5
1204,79,Male,83248,13
1205,23,Male,37466,97
1206,34,Female,149280,11
1207,29,Female,170268,5
1208,22,Male,67063,13
1209,84,Male,87495,34
1210,20,Male,74329,96
1211,51,Female,28876,9
1212,40,Male,172649,68
1213,88,Male,118210,46
1214,51,Male,68677,21
1215,54,Female,20970,7
1216,46,Male,69139,20
1217,26,Female,59456,94
1218,54,Female,23575,53
1219,55,Male,172131,98
1220,84,Male,164744,76
1221,18,Male,33775,13
1222,41,Male,118905,36
1223,56,Male,124202,54
1224,78,Female,45603,59
1225,70,Female,68189,3
1226,82,Male,63234,19
1227,89,Female,34904,13
1228,42,Male,90377,57
1229,23,Male,159264,70
1230,33,Male,140340,75
1231,60,Male,172766,79
1232,80,Male,131423,52
1233,20,Male,43889,86
1234,44,Male,130050,5
1235,45,Female,104104,47
1236,50,Male,75044,29
1237,20,Male,195860,98
1238,22,Female,53327,85
1239,54,Male,180202,41
1240,64,Male,122941,28
1241,51,Male,71073,76
1242,59,Male,152253,21
1243,72,Male,189546,59
1244,79,Female,140819,59
1245,84,Female,79616,25
1246,69,Female,183887,37
1247,39,Female,167940,17
1248,63,Female,39267,54
1249,70,Female,90451,25
1250,43,Male,36442,39
1251,49,Female,103063,32
1252,74,Male,137009,14
1253,83,Male,197898,38
1254,37,Male,184423,28
1255,64,Male,86981,27
1256,45,Male,61391,29
1257,31,Male,197578,34
1258,20,Female,148564,82
1259,72,Female,173892,13
1260,30,Male,46114,91
1261,29,Male,41076,20
1262,57,Male,151123,72
1263,62,Female,46973,46
1264,39,Female,144125,78
1265,69,Male,69086,65
1266,89,Male,96022,54
1267,65,Female,107478,59
1268,47,Female,149458,10
1269,37,Female,143768,96
1270,82,Female,193101,39
1271,44,Female,32358,51
1272,76,Male,23825,38
1273,42,Female,32499,33
1274,19,Male,85326,83
1275,57,Male,112064,71
1276,56,Male,136874,59
1277,60,Female,56182,28
1278,90,Male,40000,35
1279,76,Female,99849,30
1280,30,Male,49997,15
1281,71,Female,153562,91
1282,25,Male,120657,50
1283,74,Female,129142,63
1284,41,Female,173239,73
1285,87,Male,147692,71
1286,19,Female,175102,66
1287,35,Female,74445,55
1288,78,Female,56392,26
1289,70,Male,30425,65
1290,37,Male,109243,11
1291,82,Female,28546,91
1292,80,Female,79714,57
1293,80,Female,40730,17
1294,73,Male,64806,2
1295,39,Male,58394,85
1296,35,Female,149263,2
1297,72,Male,79863,35
1298,51,Male,65449,89
1299,79,Female,20179,82
1300,78,Female,59920,74
1301,70,Female,25739,20
1302,62,Female,123784,41
1303,72,Male,20921,51
1304,33,Female,57035,39
1305,77,Male,164690,73
1306,69,Male,152869,11
1307,21,Male,29017,23
1308,27,Male,182282,9
1309,31,Female,97597,41
1310,39,Female,117142,74
1311,28,Female,123614,60
1312,88,Female,121740,14
1313,33,Male,118693,57
1314,82,Male,156850,49
1315,80,Female,188044,20
1316,89,Male,67968,18
1317,65,Male,93707,27
1318,82,Male,68981,54
1319,18,Female,145216,33
1320,81,Female,35606,89
1321,53,Male,38664,42
1322,23,Female,92139,38
1323,52,Male,69104,16
1324,90,Male,179804,65
1325,71,Male,153322,1
1326,57,Female,71410,42
1327,67,Female,185087,68
1328,78,Female,120260,93
1329,29,Male,45087,65
1330,78,Female,146974,6
1331,21,Male,86585,87
1332,20,Male,45952,67
1333,45,Female,65057,95
1334,57,Male,79739,54
1335,89,Male,113454,80
1336,32,Male,90214,71
1337,81,Female,22824,10
1338,63,Male,78357,9
1339,60,Male,32191,98
1340,88,Male,93534,40
1341,54,Male,46319,39
1342,87,Male,55612,20
1343,32,Male,58499,85
1344,24,Female,64324,5
1345,47,Male,49759,52
1346,56,Female,88066,83
1347,55,Female,87740,50
1348,88,Female,70009,93
1349,75,Male,146719,24
1350,54,Female,85835,94
1351,67,Female,103862,53
1352,80,Male,198066,28
1353,34,Female,104458,65
1354,85,Male,133883,46
1355,34,Male,81814,48
1356,45,Female,195469,23
1357,90,Female,147091,33
1358,20,Female,124438,27
1359,41,Female,84442,98
1360,39,Female,101603,11
1361,76,Male,182291,22
1362,21,Male,37428,9
1363,49,Male,197959,84
1364,71,Male,134411,70
1365,56,Female,165594,76
1366,44,Male,23370,44
1367,50,Male,193064,63
1368,27,Female,105000,81
1369,50,Male,154562,93
1370,41,Male,154487,92
1371,40,Male,49821,77
1372,63,Male,66491,14
1373,23,Male,198123,70
1374,76,Male,146540,98
1375,79,Male,84929,20
1376,50,Male,180539,59
1377,37,Male,120883,82
1378,27,Female,165136,32
1379,53,Female,66142,5
1380,27,Male,62648,51
1381,82,Male,71027,38
1382,57,Female,173176,64
1383,44,Male,129040,16
1384,50,Female,79508,47
1385,86,Female,50624,67
1386,89,Female,130925,23
1387,25,Male,86222,84
1388,31,Male,30888,64
1389,70,Male,109471,5
1390,62,Female,97013,27
1391,80,Male,37201,31
1392,43,Male,190206,58
1393,56,Female,171382,37
1394,40,Male,137280,78
1395,70,Male,121668,87
1396,65,Male,175966,60
1397,75,Male,22880,90
1398,81,Male,195716,59
1399,47,Male,37878,99
1400,86,Male,109073,60
1401,52,Female,37812,77
1402,26,Female,45405,9
1403,39,Female,97520,43
1404,36,Female,32461,73
1405,70,Female,121030,3
1406,51,Male,110099,74
1407,65,Male,31557,69
1408,23,Female,185325,68
1409,55,Female,41874,50
1410,84,Female,115451,54
1411,70,Female,28186,46
1412,78,Female,56955,69
1413,42,Male,181116,46
1414,62,Female,42635,79
1415,48,Female,26228,53
1416,80,Female,104334,37
1417,20,Female,81952,29
1418,37,Female,170729,84
1419,45,Female,133976,32
1420,83,Male,100949,91
1421,66,Female,99421,54
1422,88,Female,35045,25
1423,80,Female,100270,7
1424,52,Male,25196,48
1425,38,Female,31020,51
1426,68,Male,97239,46
1427,88,Female,167380,53
1428,62,Male,154482,15
1429,43,Female,69601,2
1430,31,Male,58824,8
1431,63,Male,73933,10
1432,48,Female,181591,39
1433,32,Female,139668,97
1434,67,Female,185347,41
1435,25,Male,178760,93
1436,75,Male,82445,1
1437,62,Male,124146,53
1438,90,Male,175009,36
1439,31,Female,192458,38
1440,66,Male,89359,53
1441,45,Female,23655,66
1442,46,Male,195123,98
1443,32,Male,100814,41
1444,48,Female,182867,59
1445,62,Male,100090,60
1446,19,Male,94252,91
1447,85,Male,187630,38
1448,47,Female,59703,18
1449,29,Female,198566,49
1450,75,Female,152156,78
1451,70,Male,35740,23
1452,85,Female,65777,48
1453,34,Female,182531,73
1454,73,Male,175324,44
1455,71,Female,69174,43
1456,62,Female,154779,55
1457,64,Male,93964,8
1458,44,Male,122787,89
1459,35,Male,58812,48
1460,46,Female,166076,57
1461,89,Male,125040,36
1462,86,Male,40589,35
1463,87,Male,69367,17
1464,55,Male,114243,52
1465,65,Female,53749,98
1466,57,Male,73586,41
1467,49,Female,97156,49
1468,80,Male,102681,63
1469,81,Male,174829,47
1470,76,Female,177531,51
1471,56,Female,145172,51
1472,78,Male,101668,38
1473,50,Male,23835,57
1474,82,Male,39352,11
1475,74,Female,28750,67
1476,43,Male,187053,76
1477,68,Female,90369,14
1478,26,Male,162256,61
1479,61,Male,40536,77
1480,18,Female,169153,70
1481,21,Female,20897,37
1482,87,Male,109348,53
1483,65,Male,46096,15
1484,76,Female,199776,59
1485,88,Female,89470,33
1486,27,Male,169405,64
1487,34,Female,46118,9
1488,59,Male,137094,23
1489,33,Male,159229,82
1490,40,Female,26512,49
1491,48,Female,29548,55
1492,61,Female,173538,98
1493,64,Male,55150,5
1494,86,Male,100165,35
1495,76,Female,173778,27
1496,55,Female,49522,89
1497,32,Female,138000,21
1498,54,Female,42083,57
1499,29,Female,28458,61
1500,36,Female,69321,50
1501,88,Male,84624,30
1502,75,Male,134809,35
1503,61,Male,35349,77
1504,44,Male,53498,89
1505,86,Male,145243,25
1506,32,Male,35564,6
1507,31,Female,105433,84
1508,89,Female,96250,94
1509,26,Male,193927,42
1510,76,Female,76357,25
1511,90,Male,189570,1
1512,74,Female,35999,59
1513,65,Male,186952,51
1514,84,Female,85278,71
1515,81,Male,146214,90
1516,55,Female,155461,46
1517,43,Female,73171,15
1518,26,Female,32328,52
1519,69,Female,152344,75
1520,53,Female,30726,49
1521,83,Male,151069,50
1522,77,Male,136030,64
1523,37,Male,161532,92
1524,82,Female,109514,83
1525,31,Male,119270,79
1526,53,Male,182101,22
1527,58,Male,122001,41
1528,24,Male,172084,23
1529,75,Male,127765,93
1530,85,Male,115776,70
1531,40,Male,122518,73
1532,61,Female,28718,82
1533,83,Male,25375,24
1534,49,Female,103961,69
1535,49,Female,73690,47
1536,39,Female,87152,39
1537,42,Male,148897,40
1538,60,Male,107693,8
1539,26,Female,111258,91
1540,61,Male,36267,12
1541,20,Male,36980,99
1542,28,Male,52352,68
1543,66,Female,64187,65
1544,41,Female,41661,66
1545,24,Male,198879,100
1546,57,Female,97398,64
1547,21,Male,62056,81
1548,69,Female,84250,91
1549,58,Female,98907,34
1550,66,Male,54379,11
1551,83,Male,148085,39
1552,38,Female,148411,87
1553,74,Male,179913,5
1554,23,Male,23723,89
1555,51,Male,184446,78
1556,20,Male,155731,55
1557,73,Male,176332,68
1558,63,Male,178120,70
1559,66,Male,122141,79
1560,71,Female,77761,84
1561,25,Female,24449,67
1562,59,Female,72411,12
1563,53,Female,54721,20
1564,53,Male,68319,87
1565,41,Male,21275,74
1566,28,Male,121253,76
1567,37,Female,139264,94
1568,48,Male,65033,30
1569,84,Male,78803,89
1570,49,Female,174272,92
1571,74,Male,88168,49
1572,67,Male,62572,25
1573,84,Male,191921,29
1574,68,Male,115685,31
1575,33,Male,199974,89
1576,59,Male,136463,91
1577,22,Male,27557,21
1578,31,Female,97727,26
1579,62,Female,74599,55
1580,70,Female,29682,29
1581,33,Male,186172,41
1582,60,Male,140252,35
1583,28,Male,163852,96
1584,53,Female,110477,60
1585,66,Male,142648,76
1586,28,Female,75203,53
1587,52,Male,155333,13
1588,58,Female,154845,96
1589,36,Male,34796,78
1590,55,Male,196752,30
1591,29,Male,120272,1
1592,26,Female,189551,89
1593,38,Male,102342,37
1594,76,Female,23419,81
1595,52,Female,58278,52
1596,86,Female,163415,62
1597,35,Male,38725,96
1598,18,Male,167412,51
1599,65,Female,139922,41
1600,69,Female,184363,34
1601,83,Female,63152,29
1602,55,Male,91443,70
1603,30,Male,34334,78
1604,44,Male,120812,55
1605,76,Male,125673,93
1606,56,Male,107804,97
1607,70,Male,162133,36
1608,32,Female,25239,58
1609,63,Female,72368,36
1610,76,Female,52522,71
1611,19,Male,51450,21
1612,68,Female,124887,7
1613,87,Female,101328,50
1614,81,Male,89859,36
1615,79,Male,170260,8
1616,89,Female,145463,56
1617,76,Female,47825,98
1618,27,Male,159822,44
1619,50,Female,107783,1
1620,29,Male,75283,15
1621,61,Female,124481,6
1622,34,Male,81885,85
1623,37,Female,133135,91
1624,36,Male,83653,29
1625,48,Female,155979,43
1626,44,Male,71428,65
1627,26,Male,195850,6
1628,76,Male,109626,86
1629,68,Male,193591,87
1630,75,Male,30236,43
1631,50,Female,175589,26
1632,32,Male,41946,4
1633,69,Female,176349,22
1634,25,Male,103658,49
1635,33,Female,36545,15
1636,32,Male,176119,22
1637,79,Male,78788,92
1638,75,Male,35687,39
1639,57,Female,22928,24
1640,27,Female,89134,87
1641,52,Female,187024,47
1642,27,Female,59789,38
1643,75,Female,142387,88
1644,79,Female,63075,43
1645,64,Female,31419,44
1646,24,Female,97786,19
1647,81,Female,149116,23
1648,28,Female,105763,28
1649,31,Male,21434,17
1650,46,Male,41481,16
1651,46,Female,77869,88
1652,49,Female,55991,73
1653,77,Female,22709,28
1654,72,Female,106206,7
1655,48,Female,99453,29
1656,33,Male,57225,80
1657,72,Female,145160,10
1658,84,Male,37532,10
1659,32,Male,90856,6
1660,30,Male,187694,67
1661,68,Female,20866,77
1662,71,Female,197001,15
1663,72,Male,100164,78
1664,83,Female,79505,77
1665,30,Female,71792,16
1666,38,Male,193288,71
1667,40,Female,67859,21
1668,28,Female,182439,13
1669,28,Female,70650,33
1670,51,Male,164173,63
1671,40,Female,125497,63
1672,53,Female,174351,37
1673,79,Female,120780,23
1674,85,Male,58960,28
1675,89,Female,90809,13
1676,89,Male,174494,34
1677,29,Male,65528,18
1678,85,Female,107755,50
1679,34,Male,135433,47
1680,75,Female,161433,52
1681,56,Female,29897,72
1682,56,Male,135024,73
1683,38,Male,136575,49
1684,87,Female,126377,11
1685,37,Male,193293,74
1686,52,Female,62455,8
1687,21,Female,116740,22
1688,64,Female,86896,73
1689,34,Female,49255,30
1690,42,Male,26956,80
1691,41,Male,45700,96
1692,59,Female,124437,54
1693,37,Female,47436,84
1694,73,Female,128733,10
1695,34,Female,197613,73
1696,24,Male,43191,90
1697,55,Male,112316,53
1698,69,Male,188731,51
1699,34,Male,49960,34
1700,43,Male,187473,8
1701,45,Male,71012,12
1702,26,Male,169102,77
1703,50,Female,100904,58
1704,62,Male,21886,17
1705,39,Male,43020,21
1706,25,Male,136088,18
1707,81,Female,42908,8
1708,34,Male,47568,93
1709,60,Male,143326,93
1710,75,Male,107716,67
1711,66,Male,39049,35
1712,89,Female,21940,87
1713,20,Female,196164,64
1714,35,Female,76835,89
1715,70,Female,69382,77
1716,37,Male,160285,76
1717,65,Male,186108,4
1718,57,Female,138248,51
1719,86,Male,152236,42
1720,65,Female,127440,4
1721,31,Female,167243,21
1722,84,Male,170291,47
1723,74,Female,134579,13
1724,41,Male,178148,18
1725,84,Female,138555,19
1726,82,Female,134939,74
1727,60,Male,20983,100
1728,72,Male,151225,8
1729,65,Female,56974,75
1730,30,Female,54322,9
1731,87,Male,189593,23
1732,25,Male,80819,2
1733,80,Male,64344,38
1734,88,Male,28821,84
1735,76,Female,179441,4
1736,73,Female,98804,19
1737,79,Male,40055,15
1738,71,Male,180401,57
1739,54,Female,188310,70
1740,61,Male,23397,55
1741,83,Female,122923,79
1742,43,Male,123492,22
1743,82,Male,166464,81
1744,37,Male,169211,52
1745,28,Female,159110,40
1746,35,Female,152630,61
1747,65,Male,103966,35
1748,58,Female,23589,45
1749,85,Female,97522,11
1750,27,Male,156155,3
1751,77,Female,138289,64
1752,67,Female,112189,15
1753,90,Male,99822,56
1754,36,Female,158700,92
1755,64,Male,68848,88
1756,53,Female,88212,3
1757,68,Female,110326,43
1758,53,Male,195695,26
1759,58,Female,37562,11
1760,72,Male,20878,82
1761,32,Male,88808,88
1762,38,Male,87383,97
1763,81,Female,196802,87
1764,43,Male,172638,76
1765,86,Male,39459,25
1766,52,Male,102466,40
1767,51,Male,77602,43
1768,27,Female,72109,66
1769,69,Male,145865,95
1770,31,Male,175266,79
1771,34,Male,87545,13
1772,48,Male,171641,8
1773,52,Female,29336,41
1774,42,Male,141977,33
1775,84,Male,35601,66
1776,24,Male,98324,40
1777,36,Female,152925,19
1778,40,Male,66985,16
1779,34,Female,55205,20
1780,29,Male,44290,1
1781,36,Male,27305,34
1782,64,Female,72189,97
1783,61,Female,106352,60
1784,88,Female,130826,84
1785,48,Male,32916,29
1786,73,Male,163246,70
1787,32,Male,63786,81
1788,76,Male,98554,73
1789,42,Male,34632,66
1790,40,Male,53210,42
1791,80,Male,166058,49
1792,18,Male,112627,21
1793,63,Female,138351,5
1794,78,Male,140540,67
1795,90,Female,182058,52
1796,33,Female,21603,5
1797,81,Male,180509,46
1798,26,Male,177735,27
1799,29,Female,89885,4
1800,19,Male,40966,23
1801,36,Female,169052,94
1802,46,Male,42394,10
1803,76,Female,91358,4
1804,63,Male,121571,73
1805,28,Female,89697,94
1806,23,Female,170583,19
1807,56,Female,156770,20
1808,84,Male,135440,17
1809,50,Female,91772,47
1810,36,Male,197750,37
1811,19,Male,87765,85
1812,89,Male,98876,67
1813,57,Male,40926,80
1814,40,Female,34644,40
1815,90,Female,109054,92
1816,29,Female,50126,9
1817,20,Female,51082,7
1818,59,Male,144986,19
1819,79,Female,154154,86
1820,67,Male,158573,14
1821,22,Male,20199,34
1822,68,Female,98684,89
1823,54,Female,126194,89
1824,31,Female,34553,46
1825,23,Male,153922,20
1826,30,Female,44829,10
1827,22,Female,143583,100
1828,67,Female,67979,53
1829,83,Male,106391,43
1830,59,Female,89423,28
1831,35,Female,172523,41
1832,62,Female,111818,38
1833,64,Male,73644,91
1834,64,Female,168209,46
1835,40,Female,192881,39
1836,33,Male,114073,89
1837,63,Female,127043,20
1838,41,Male,22648,9
1839,18,Female,22036,55
1840,51,Female,191216,97
1841,74,Female,153154,39
1842,50,Female,187197,72
1843,56,Male,151648,8
1844,66,Male,150663,42
1845,19,Female,191192,95
1846,88,Male,171265,83
1847,59,Female,82408,14
1848,78,Male,51724,84
1849,52,Female,131198,21
1850,33,Female,127024,83
1851,66,Female,86216,88
1852,76,Female,95150,45
1853,63,Male,26230,58
1854,28,Male,107082,66
1855,61,Male,199363,3
1856,83,Male,53211,4
1857,53,Female,49697,46
1858,75,Female,31898,23
1859,48,Female,107177,15
1860,73,Female,146108,59
1861,79,Male,132708,71
1862,44,Male,149592,87
1863,78,Female,104986,70
1864,29,Female,31416,69
1865,26,Female,140235,35
1866,30,Female,93767,48
1867,76,Female,92672,48
1868,76,Female,114130,66
1869,59,Male,56097,96
1870,62,Female,80104,74
1871,52,Female,165429,15
1872,63,Female,119821,28
1873,42,Female,116540,19
1874,80,Female,118905,66
1875,77,Female,189466,1
1876,84,Female,50108,84
1877,31,Male,153075,43
1878,59,Female,195896,82
1879,47,Female,27095,12
1880,37,Male,40150,3
1881,87,Female,32857,2
1882,30,Male,140216,7
1883,22,Male,31929,99
1884,66,Male,98311,26
1885,39,Male,80043,47
